MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
2.188308,1.0023603,-2.1627078,0.12268963,-1.4508164,-0.20208627,-2.360474,-0.29855606,-0.45099196,-0.96276957,-1.7031035,-0.58436644,-0.13762334
-2.3856423,-1.936092,-1.153987,-0.92280316,-1.2736913,0.091221765,-0.11390609,1.2531734,2.743466,1.6580489,0.26697913,-0.88781047,-1.1592492
-0.18555649,-1.4494766,-1.4941137,-0.84435445,-1.9378264,-1.2989835,-2.9711895,-0.82485956,-0.7127274,-0.9755465,-0.29001227,1.7860695,3.8302386
-1.3170394,-1.4835254,-0.9893188,-1.3070853,-0.089870095,-0.766199,-0.07035598,1.1222763,3.0391393,2.8020709,1.4275556,-0.5454475,-1.5572675
-0.24726847,-1.9470344,-1.700803,-0.7798606,-2.196463,-1.8169258,-3.690502,-0.6182556,0.23741667,1.1878943,2.827405,2.8662012,2.029941
-0.9523926,-0.70886916,-1.0332708,-1.2875456,-0.55551684,-1.2854187,-1.2211093,-1.1069676,0.06065767,-0.27845025,0.04151658,1.0139028,1.6353842
0.37448704,0.3155535,-1.3751001,1.0454351,-0.7015153,-0.051815983,-0.53766245,0.45345008,-0.24573188,-0.7497664,-1.7451454,0.01299643,-0.07350512
-0.17593336,-0.49172902,-0.62384796,-0.5674092,0.37559655,-1.1901946,-1.0628859,-1.2045156,-0.4745698,-0.545346,-0.7021459,-0.54118794,-0.8260621
-1.998971,-1.3218045,-1.3328149,-0.49417114,-0.7703209,-0.5104345,-1.5757443,-1.0924742,-0.9176924,-0.283541,0.026721375,0.7145602,1.656329
0.17605728,1.0640513,-0.30061284,-0.25993633,0.5258062,-1.1367252,-0.97978187,-1.3132687,-0.9143225,-1.1014925,-1.2931265,-1.3979503,-0.72512096
0.3874144,-0.6525258,-1.7012286,-0.5460676,-0.4754432,-0.059174716,0.18362686,-0.15324055,-0.5706041,-1.0759255,-0.5496787,0.055228464,1.0310321
0.18639731,0.8225958,0.01779504,0.20561881,0.925554,-1.1755373,-1.9182056,-1.9921033,-0.6984587,-0.7096466,-0.49280107,0.16827701,0.034137588
-0.8265568,-2.6136885,-1.5877433,-1.7271777,-0.6235905,0.5337437,0.052682485,3.4483554,3.0839033,0.68691385,-1.6933655,-1.5791724,0.8390762
0.94608253,0.8904483,-1.9035146,-0.07776453,-0.588811,-0.73486644,-1.4565865,-1.2556655,0.6511458,0.66380364,-0.59649277,-0.22683445,-0.7096841
0.6198504,1.1720786,-0.5048772,-0.3666346,-0.47123137,-0.5631171,-0.65848994,-0.11090113,1.2533232,0.4921506,0.12038203,-0.32307783,-0.69828767
-1.192764,-1.5901958,-1.5674529,-0.6239349,-1.5705844,-1.5333091,-2.155191,-1.4805342,-0.38453352,0.95761436,2.1200073,2.5948408,3.1722372
0.600945,-0.5986193,-0.3056018,1.7719502,1.6690642,1.0914924,0.866751,0.77708143,0.6175739,-0.09042671,-0.39739397,-0.8094321,-0.20470442
1.2612832,1.3708857,-1.2674878,-0.2863858,-0.34485814,-0.7850325,-2.0890102,-0.9622158,-0.07763041,-0.63468,-0.8168902,-0.75902635,-0.4735438
-1.1102318,-2.1519003,-1.109757,-1.3850098,-2.3721864,-1.1080258,-0.69485444,1.6725926,2.4176457,2.5832036,1.8484783,-0.91023266,-2.1938226
0.48088664,-0.3908361,-1.944886,1.0816708,-1.1469716,0.0697736,-1.5280097,-0.558714,-1.0393364,-0.98763025,-1.2028911,-0.75587463,-0.92037976
-0.76006323,-1.4200325,-1.7191077,-0.70849395,-0.6004359,-0.8502578,-1.1891462,0.640492,2.6395228,2.5555604,2.3550832,1.2151989,-0.7509682
-2.308855,0.5812462,-0.11131881,-0.25885335,0.19475454,-0.4725699,-0.5075067,-0.67226547,0.2907309,0.107496314,0.18347807,-0.14005667,-0.2638658
0.3756497,0.87614536,-1.2763299,-0.27434364,0.064465344,0.14103548,-1.194046,-1.1197637,-0.37621173,-1.6810616,-1.9295279,-1.9794923,-0.33147025
-1.1487411,-0.90124077,-1.7065305,-1.9977998,0.45550045,0.1539275,0.2605864,1.2308911,3.9087274,2.5032258,-0.06225343,-1.039793,-0.71176094
-0.5079531,-1.0359513,-0.9624151,-1.2990538,-0.22056283,-1.6208363,-1.3841683,-0.3360243,2.4312136,3.2365644,2.6374805,1.8301457,0.61252576
-1.3379065,-2.0709014,-1.3260205,-1.322081,-0.9134239,0.4186537,0.64019483,2.9373593,1.7293044,-1.2536184,-1.9395964,-0.57932895,1.292624
-0.24515638,-0.74745524,-1.8536525,-1.3978833,-1.1870234,-0.7791156,-0.44943887,0.070893995,1.130755,0.68527836,-0.28196758,-0.459578,-0.41195858
0.08192709,-2.2429752,-1.6537308,-1.0656145,-1.2491999,-2.0859926,-2.7162576,-0.344133,0.29736108,2.6195545,1.8259566,2.3494556,1.3198922
0.70451504,0.092099145,-1.0012844,-0.6931901,0.4832703,-0.458164,0.49778786,0.2032713,-0.412406,-0.852201,-0.56756335,-0.8463855,-0.71909267
-0.32664925,-1.3750675,-1.8511786,-0.098509096,-1.7236972,-0.12053677,-2.3270817,-0.8134552,-1.1764694,-1.7524378,-0.8473262,0.2713127,0.9647304
-2.244938,-1.1239928,-0.2317743,-0.39233533,0.27323225,-0.008109718,-0.08105304,-0.09334246,0.2804824,-0.33260214,-0.19561486,-0.06635367,-0.15872645
0.4736681,-0.6038848,-1.4843292,-0.55728126,-0.5904892,-0.5229547,-0.504687,-1.4168077,-0.67359275,-0.38118538,0.4051506,1.2455678,2.2488475
0.5268403,-1.1260964,-2.1449676,-1.0605304,-1.5844085,-2.2890337,-2.228298,-0.070939146,2.9900858,3.6687446,3.0073721,1.5442666,-0.42522055
-1.5496517,0.5884685,-0.09667133,-0.15504168,0.30195987,-0.30370444,-0.56415844,-0.37464014,0.47334045,-0.0397027,0.18574888,-0.023690931,-0.09950085
0.98024684,0.32922998,-1.9000204,-1.2508655,-1.2963336,-1.4262313,-2.2632887,-2.5288005,-1.2589618,-1.5985633,-1.2572696,-0.57725066,0.22549815
-0.587245,-2.297275,-1.599873,-1.4397889,-0.21343607,1.332713,2.1439974,2.4988735,0.76112086,-1.5345439,-1.2324302,3.1340406,2.5597992
0.36918288,-0.3483076,-1.8483727,-0.13170873,-1.715374,-0.69034064,-2.336409,-0.44519386,-0.51955825,-0.40303174,-0.9598208,-0.82508355,-0.048864305
-1.8364716,-1.2016393,-1.1444654,-1.7155722,0.0015351565,0.213045,1.0099784,1.9823291,2.2261963,-0.20321172,-1.4894781,-0.21247512,1.558727
-0.49396318,-1.4558021,-1.9742327,-0.90670097,-1.694271,-0.60406274,-1.6452813,-1.1757895,-0.7078588,-0.15916681,1.0265025,2.4210296,3.4466248
-0.24303703,-0.32313564,-0.6558536,-0.28460148,-0.063559026,-0.890053,-0.14958349,-0.25236297,0.33375105,-0.32027888,-0.49256554,-0.1141021,-0.04078908
-1.5820293,-2.1805387,-1.2022598,-0.7209886,-0.35740378,0.2776612,0.27430552,2.3047884,2.2784367,0.7156147,-1.3406092,-1.3587158,0.8926142
-0.78246623,-1.5327302,-1.727381,-0.10472996,-1.4146744,-0.54584086,-1.9257585,-1.12063,-1.5201744,-0.33868977,-0.11223424,0.6806407,1.800381
0.93250644,-0.3723033,-1.3117642,0.4170458,0.22983615,-0.15574813,-0.45455322,-0.24471365,-0.28624776,-1.1574262,-0.63401514,-0.26794726,-0.42271397
-1.9649807,-0.13890463,-0.47823742,0.62903225,-0.3653481,0.30003807,-0.26775438,-0.05820196,-0.026680518,-0.39180467,-0.84293914,0.123103626,-0.04203638
0.96716046,-1.0167823,-2.0424266,-0.18799254,-0.9298919,-0.4225552,-1.4909683,-2.038074,-1.3425367,-1.502897,-0.3224899,1.1011194,1.9759846
-0.38593397,-0.26075488,-1.8926946,-1.1315464,-0.8374012,-0.82395333,-0.8688943,-0.97127944,-0.50799245,-1.8212498,-0.8170327,0.07996599,0.46413788
2.1363819,0.5395973,-2.2461474,-0.8456062,-0.83920914,-0.30919865,-1.9385234,-1.7243526,-1.1538585,-1.4172935,-0.15788418,0.2077129,-0.27297413
-1.3002411,-0.9356414,-1.7282498,-1.8602595,0.3042728,0.11831819,0.35342416,1.1659807,3.8104248,2.3280635,-0.21445628,-0.9995488,-0.6582631
-1.8311297,-0.8720307,-0.5237517,-0.67932117,0.1948896,-0.25242576,-0.30855992,-0.24903451,0.1607277,-0.44981503,-0.18814828,-0.035369273,-0.21245624
-1.4367743,-1.1252167,-1.2025619,-0.00326202,-0.6141128,-0.015707072,-1.487613,-0.58864295,-0.6371563,-0.8106956,-1.3286357,-0.39984906,0.1710966
-2.0113652,-1.5401284,-0.8091028,-0.9227125,-0.14210646,-0.37643757,-0.43198997,-0.37183142,0.37297174,-0.039928325,0.36526588,0.84489065,0.85159844
0.2856156,0.123962864,-0.8936663,-0.79357976,0.39939034,-0.4261295,-0.6420877,-0.90431523,-0.31080362,-1.0453402,-0.7907095,-0.25316265,-0.7706699
-0.20336597,1.0089532,-0.5822119,-0.80941945,0.2591364,-1.1883693,-1.0220772,-0.1946428,0.14300609,-0.82955426,-0.53461593,-0.5073217,-0.8114598
-0.7400387,-1.1889292,-0.7559756,-0.69142866,0.19223309,-1.2637007,-0.84175754,0.024147384,2.1112404,2.7148783,2.1970553,1.5619689,0.66914755
-1.137062,-2.0793083,-1.537269,-1.5936676,-1.9580212,-1.4958358,-1.8481569,1.0844344,3.2147665,2.6423938,2.17434,0.4500764,-1.8269444
-0.3115982,-0.6929546,-1.911068,-1.8312482,-0.5138497,-0.8326314,-1.5357478,-0.94779,-0.008761777,-0.42467368,0.4096505,1.2915716,1.5743021
-1.3669939,-1.2394841,-1.0345945,-2.080145,-0.65924436,-0.040564828,0.99372196,1.8316275,3.0261307,0.9500084,-1.7095631,-1.9790822,0.0965458
-1.4441272,-1.92609,-1.5309457,-1.6419843,-0.09176188,0.7673191,1.375932,2.8794043,1.026464,-0.6492297,-2.172289,0.8107132,2.9300234
0.3056711,-0.40385458,-2.1801882,0.20674686,-0.23057756,-0.03743413,-1.7297534,-0.05531292,-1.22535,-0.62694305,-1.481625,-0.8433256,-0.14396302
0.22991501,-0.33296612,-1.8485469,0.8590013,-0.5087585,-0.28809774,-1.383627,-0.8796747,-0.77991515,0.011879931,-0.6017987,-0.8893064,-0.95312786
-2.1384082,0.19342405,-0.20899647,-0.029008403,0.059211954,-0.06292916,-0.49744374,-0.36761558,0.59195256,0.50835454,0.25775632,0.42201835,-0.033033594
-1.4588152,-1.5177284,-1.4337188,-1.3870363,-1.9497436,-1.592596,-0.3923861,2.025869,4.437282,3.178265,1.0147271,-1.015491,-2.1761222
-1.8780937,-0.11109347,-0.5960927,-0.037460517,-0.21358837,-0.1319427,-0.9133601,-0.16392767,0.26136804,-0.15667865,-0.6510815,-0.29445934,-0.20927568
-0.35269153,-1.5275491,-1.7094601,-0.3574799,-1.683399,-0.06884218,-2.9551609,-1.1651069,-1.1754717,-0.48630625,-0.48280162,0.8974745,1.3478794
-0.83233523,-0.3503222,-0.6297439,0.6269093,0.0011505233,-0.1681714,-0.81002057,-0.5819347,-0.45774364,-0.5175591,-0.99706125,-0.12690973,-0.22053967
0.23393036,-0.4108462,-1.5563552,-0.9923341,-0.34274417,-1.0342592,-0.7781881,-1.4635876,-0.47969538,0.32933173,1.7607188,3.1402812,3.2607281
-0.89994407,-0.592266,-1.3734826,0.39098507,-0.5031609,0.1048485,-1.3043334,-0.67644316,-0.8036423,-0.6095262,-0.9422038,-0.10922544,-0.093096964
-0.38068345,-1.5600681,-2.0997126,-0.23596625,-1.6327474,-0.34234434,-2.7702122,-0.21566719,-1.571666,-0.74974924,-1.5729398,0.45600694,1.9014626
0.71830386,0.7984317,-0.25937334,-0.45661324,0.3720082,-0.28779465,0.023100112,-0.16535972,-0.012588019,-0.9581792,-1.1517615,-0.56849205,-0.37837195
0.9258443,0.8490572,-0.33620366,-0.25102124,0.1962203,-0.4916318,-0.5196134,-0.51287,-0.03921391,-0.67667997,-0.48060519,-0.35944912,-0.46302015
-0.13130523,-0.96466434,-1.3478186,0.3339034,-0.6882295,-0.5580308,-1.8862175,-0.85724473,-1.1873108,-1.7694074,-2.4826803,-0.6946708,-0.3030394
-0.3573271,-0.10321108,-0.3122646,-0.09665245,0.6613151,-0.12082537,-0.43062565,-0.049702536,0.28231877,-0.44311187,-0.3603991,-0.4557746,-0.34625128
0.5653502,0.5069539,-1.545933,0.8396808,-0.54738826,-0.12609778,-0.9288904,0.19653822,-0.013942622,-1.0786413,-1.727174,-0.43971926,-0.5840689
0.18926887,-0.46008503,-0.12428415,1.451316,1.2632394,-0.20535499,0.029571578,-0.19586624,0.3725754,0.020421695,-0.5630196,-0.88363695,-0.6477968
0.7896588,0.38118857,-1.4252875,0.8104873,-0.78493273,-0.25932974,-1.5682222,-0.16968997,-0.4342989,-1.866704,-1.649777,-1.2728662,-0.72235733
-0.3665572,0.39626014,-0.50541186,0.33750898,-0.21466582,0.33473614,-0.3308471,-0.14310136,0.93368125,0.2652455,-0.11761222,-0.26234302,-0.09344471
1.8478961,-0.055155247,-2.5043247,-0.7057696,-1.979182,-0.79979527,-1.7751129,-1.4866456,-0.77632946,-1.3840793,-1.8428794,-0.5575336,0.102460206
0.31917033,0.21396753,-0.33862066,-0.20770627,0.5306052,-0.19432113,0.22690755,0.03753439,0.13717338,-0.7963553,-0.9792384,-0.4575749,-0.32819912
0.8658553,-0.17144567,-2.0287154,0.5920188,-0.99626905,0.031653807,-1.4664068,-0.36490184,-0.098319165,-1.0031366,-2.5610516,-0.5823039,-0.15797178
0.016862525,-0.16501664,-1.4932811,0.46923044,-0.110514194,0.4633527,-0.80109245,-0.023866415,0.103404246,-0.45635185,-1.5179299,-0.5449819,0.026684714
0.8881195,0.30717278,-1.7297658,0.27880263,-0.960866,-0.23206912,-2.7317328,-0.5994142,-1.08255,-1.9966296,-0.41081443,-0.20225231,-0.5776499
-0.2596906,-0.9659477,-1.1681607,0.267048,-0.5667169,-0.41001272,-1.5165143,-0.9282298,-0.9843321,-1.4587666,-2.0644443,-0.7686084,-0.21047051
-0.45532858,-1.5042458,-1.9705465,-0.02765217,-1.94673,-0.63918847,-2.2819166,-1.3417091,-1.6653205,-0.51333904,-0.40810016,0.7765243,1.8783938
0.523977,-1.17136,-1.9306271,-0.6762276,-2.1707885,-1.1228964,-2.7174792,-1.2898436,-0.34938037,-1.1287932,-0.110694185,1.6963487,2.786999
-1.4611361,-2.2395258,-1.6544297,-1.4347658,-1.6491748,0.1094559,-0.92991155,1.7415105,3.29591,1.5046004,0.68581307,-0.9092934,-1.546221
1.3549316,1.0537007,-0.4274406,0.2596407,-0.8072428,-1.0169561,-1.1186343,-0.9323666,0.39124718,0.26919028,0.18092632,0.24474442,0.22603929
0.46220165,-0.022668123,-0.89995253,-0.63332266,0.52293867,-0.17155479,0.019123113,-0.839977,-0.31703484,-0.077407606,-0.3365946,-0.87182474,-0.89360493
0.50704247,-0.017968798,-1.0917494,-1.5167758,-0.47025594,-1.4228727,-1.571254,-1.2687836,-0.5323469,-0.9905576,-0.990976,-0.8573847,-0.47656384
-1.4973319,-2.1073987,-1.0777596,-1.325148,-2.482184,-1.2621145,-0.59290415,1.4111274,2.8384244,2.9831507,1.6675669,-1.1803045,-1.9170084
0.28789738,1.5253282,-1.5272739,-0.44466823,-0.23052718,-2.0219522,-1.90006,-1.3162135,0.04457465,0.32591712,1.0697092,0.1936134,-1.0902381
0.7247905,0.14566058,-1.9871426,0.5706468,-0.0769144,0.37863618,-1.1631681,0.18929397,-0.11568165,-0.6485958,-2.059747,-0.6346264,-0.5451041
-1.1507705,-1.0216614,-0.63237363,-0.9199262,0.23759946,-1.061118,-1.3031442,-1.1893353,0.4705835,1.4875449,2.1312525,2.4228492,2.0011384
0.67550355,0.25307617,-1.5399464,0.3163233,-1.0365179,-0.26177987,-2.1758888,-0.67245966,-1.0652307,-1.6030129,-0.69006705,-0.15865251,-0.49826735
-0.1104927,-0.7158355,-0.027609022,1.4923573,1.5083258,0.20530023,0.37893027,0.44545004,0.7264798,-0.04557041,-0.6252438,-0.76227707,-0.34269392
0.08693637,-1.0013616,-1.424548,0.1622949,-0.90288854,-0.32112062,-1.9563773,-1.0692359,-1.0228949,-2.4420688,-2.1473732,-1.0707877,-0.38235146
0.45369333,0.27215415,-1.1899731,0.21790072,-0.9608975,-0.4996556,-1.0606377,-0.32135832,-0.6355732,-1.5081514,-1.6425718,-0.9009102,-0.36957937
0.2640025,-0.4150027,-1.7507639,0.42270106,-0.8337594,-0.055759266,-1.0270363,-0.18611127,-0.17393136,-0.8674971,-1.7848035,-0.8416144,-0.29635435
-0.59096014,-0.85540026,-1.2305282,0.18372549,-0.47502327,-1.1115242,-1.8563744,-1.9583066,-0.6690108,-1.0611199,-1.6981977,-1.2669588,-0.59897524
-1.1416342,-1.1633462,-1.2985071,-2.0961576,-0.6149985,-1.1228695,-0.3582565,1.2854544,3.840619,2.9747972,0.7198206,-1.1616935,-1.7951254
-0.45327887,-1.4239559,-1.960267,-0.43330744,-1.2273841,-0.7825369,-1.7227055,-1.5605049,-1.9855788,-1.2030361,-0.7396631,-0.5189366,1.3399577
1.6632609,-0.38071847,-1.6929138,0.20402761,-0.62359226,0.3926085,-0.0010953951,0.7173544,0.13879365,-0.3378129,-0.6718627,-0.57799286,0.19137816
-0.4213494,-0.6397811,-1.3110542,-0.6310517,-0.33167425,-0.8798349,-1.0355827,-1.1016583,-2.0375025,-1.5161419,-0.5974553,-0.7396143,-0.9476871
1.0734345,-0.37387708,-1.3377932,0.050919387,-0.11353349,-0.3985033,-0.49064252,-0.70575774,-0.81220216,-1.0941484,-0.9170085,-0.5675343,0.80223745
-0.13460946,-1.5775968,-1.8705919,-0.5837268,-1.5938476,-0.0742097,-3.536049,-1.4586489,-1.1600273,-1.3768082,-1.6060833,1.1495408,1.4573903
-1.8298925,-2.0608728,-1.5466826,-1.7206886,-0.080584526,1.1221129,1.7750134,3.1903,0.5663193,-1.0060811,-2.1424997,1.2044611,3.370236
-0.071603335,-0.2906967,-0.5374682,-0.5475406,0.10851006,-1.5279975,-1.4034044,-1.6403221,-0.9905005,-1.0949235,-1.134049,-0.7669428,-0.9829571
-1.8674974,-1.4909936,-1.4804114,-1.5745203,-0.42792797,0.349193,1.5388325,2.034198,1.8774879,-0.5180025,-1.4812769,0.100993335,2.4372406
0.10322789,-0.24157892,-1.5065352,-1.0781411,-0.48641324,-1.6218265,-0.6033185,-0.86818725,-0.9313056,-1.3922172,-1.1544867,-0.63393825,-0.30943707
-1.6583172,-1.2183567,-0.7984456,-0.8965337,0.15626991,-0.34158432,-0.39324892,-0.34411928,0.31658643,-0.46308145,-0.34958723,0.07076147,0.04903706
-1.5833192,-1.1451064,-1.648573,-1.50827,0.50468975,0.24670306,0.856095,1.2816437,2.5532262,0.815331,-1.2824041,-0.63445234,1.346532
-2.2270968,-1.8129064,-1.0895754,-1.1030247,-1.3835888,-1.2149749,-1.5682669,0.8546548,2.0243623,2.2536917,1.7158397,0.19772165,-0.95352393
-2.0936341,-1.8368045,-0.85298806,-1.1760854,-1.379301,-0.17533109,0.5159119,1.8386236,2.4340386,0.702769,-1.0837739,-1.8167349,-0.2496212
1.6937029,0.20151359,-0.86378473,1.3932607,0.01582885,0.8999019,-0.6563922,0.02628024,0.56592184,0.29781064,-0.451265,-0.3053203,-0.41352513
0.23154949,-0.08468683,-2.156129,-1.9855907,-1.9914241,-1.9458277,-2.589518,-3.5329967,-1.2031673,0.19918884,1.574442,2.780379,2.4436822
0.9334887,1.6267748,-0.43858638,-1.0463301,-0.13667439,-0.70678633,-0.7422644,-0.3852549,1.0462697,0.43227392,0.121686496,-0.2905966,-0.961888
0.47382182,-0.40495205,-1.9820194,0.6301362,-0.86032164,-0.6089176,-0.90946394,0.7948801,-0.44434226,-1.0184612,-1.6783476,-0.76020724,-0.04687304
-0.0980947,-0.4221609,-0.6812551,-0.23897287,0.62269884,-0.14731503,-0.009063137,-0.27945042,0.23454447,-0.12899995,-0.28943923,-0.5731235,-0.52679276
1.1205952,0.84708726,-1.6551882,-0.19778158,-0.3417767,-0.7329686,-1.2709727,-0.8605269,0.26780584,0.477855,-0.19754522,-0.4561385,-0.5361102
-0.5751917,-0.35932827,-0.77111053,-0.78190404,-0.15550089,-1.0894612,-0.5468908,-0.4853184,-0.25633404,-0.8289159,-0.91485095,-0.59995395,-0.5179321
1.7866768,1.467413,-1.4827437,-0.34088778,-0.119562484,-0.3197272,-1.8115995,-1.0378057,0.2231863,-0.94290847,-0.15842307,0.054427147,-0.07537455
-1.3761016,-1.0064602,-0.6357965,-1.2700356,-0.4040583,-1.3884547,-1.4592884,-1.2781389,0.3312704,1.4261144,2.3432565,2.4704988,1.8713697
-1.3726983,-2.0695896,-1.4841095,-0.96897936,-1.32191,1.4012843,0.8958612,2.2350543,0.47456396,-1.8174708,-2.7974682,0.5985962,2.4371157
-1.6243472,-1.4836986,-0.92334574,-1.8661379,-0.7045842,-0.14533192,1.1336637,1.9344051,2.7869318,0.7621206,-1.9554253,-2.5218768,-0.08806685
-0.30602527,-0.27196082,-0.5278073,-0.08643017,0.52403677,-0.049665872,-0.09997985,0.16434333,0.31530324,-0.46970412,-0.5527006,-0.66210955,-0.5879311
0.5277018,-0.20794012,-1.4467151,-1.3597023,-0.5615984,-1.435765,-1.484129,-1.5860178,-0.36769095,-1.0212233,-1.0963653,-0.22289371,0.39951676
-1.0095826,-1.0129508,-0.8447079,-2.0761592,-0.68218994,-1.014818,-0.7518403,0.70951676,3.4870877,3.4371102,1.8483495,-0.3681335,-1.5244586
0.74132276,-0.16716498,-1.984259,0.6152034,0.565375,-0.19805036,-0.8470937,-0.318519,-2.2861035,-0.42078137,-0.8726848,-0.6795659,0.19562536
-0.928869,-0.60646945,-1.5655229,-1.6764308,-0.17974718,-1.1820545,-0.61739624,-1.2288126,-0.5444383,0.10363214,1.6427891,3.8866372,3.7104294
1.3962821,1.1013296,-1.619339,-0.96832615,0.34036553,-0.63304955,-2.1896784,-0.5466553,0.5102995,-0.8541885,-0.4859401,-0.18639302,-0.26455548
-1.424238,-1.498907,-1.6760929,-1.5521866,-0.29976815,0.41411301,1.9544293,2.4663363,1.9515265,-0.41418472,-1.8581762,-0.2081762,2.6841013
0.30870944,-1.8847923,-1.3048835,-1.1723447,-1.6542326,-1.636029,-2.922551,0.09148035,1.1280259,3.2629035,2.3595872,2.160044,1.1474098
-1.3777744,-1.4402449,-1.2010326,-0.21201193,-1.1912045,-0.94156224,-2.3709445,-1.5234444,-1.0899704,-0.26269928,0.0265885,1.3785594,1.5939218
-0.14249949,-1.8812433,-1.5184215,-0.87484664,-1.974781,-1.8635546,-3.1425233,-0.76412266,-1.2272362,0.98992836,2.1299562,2.5466924,2.9268308
0.9118365,1.0203781,-1.2787714,-0.7589333,0.047024537,-0.6206622,-1.5061148,-0.41763058,-0.0850733,-0.55020183,-0.18106677,-0.532763,-0.46608064
0.78987586,0.26984,-1.0185522,-0.6803634,0.4363144,-0.4640062,-0.16262244,-0.935927,-0.5192404,-0.38105875,-0.38718894,-0.6947187,-0.9291489
1.3284893,1.2321762,-1.125834,-0.86408174,0.28199613,-1.0319743,-1.594494,-1.129743,0.10279301,-0.47914958,-0.5855287,-0.5116062,-0.24027243
1.2402408,0.5521105,-0.46575823,1.0545853,0.8142585,0.0132622635,-0.420613,-0.7560239,-0.101099774,-0.51657313,-0.8014621,-0.8517985,-0.66451156
-1.1355006,-1.0159827,-1.7074411,-1.810569,0.3339552,0.0093899425,0.28799397,1.0287123,3.7606764,2.3786733,-0.26707613,-1.0570142,-0.7642591
-0.009113506,0.8510646,-0.27857614,-0.39814922,0.24578725,-1.1224954,-0.9931623,-1.2969728,-0.6652893,-0.95143116,-1.080481,-1.0899597,-0.70899934
-1.5902264,-1.8934811,-0.87344086,-0.8796866,-1.5426984,-1.1655229,-0.79851735,1.1615309,2.3058455,2.401597,1.1242554,-0.7430306,-1.812314
0.96206224,-0.659879,-1.3737737,0.25381956,-0.04599203,-0.74332577,-1.5938146,-1.9673733,-0.60104454,-1.2955912,-1.0976176,-0.72510415,-1.2018479
-0.7024976,-0.7218823,-1.4822098,-1.6637456,-0.116314925,-0.9604906,-0.5751718,-1.0581303,-0.5888621,0.17835364,1.8290523,3.7123933,3.5950353
-0.6610847,-0.88437015,-0.98570895,-1.5556201,-0.8845833,-2.1335642,-1.6552254,-0.48200592,2.4205828,3.2914507,2.8986893,2.065023,0.5156487
0.006003284,-1.5327715,-1.9337629,-0.32690245,-1.8604717,-0.18577729,-2.8033724,-0.98662376,-1.2766947,-1.9591593,-1.198234,0.28872353,1.0774407
-0.036321316,-0.4124065,-0.99353856,-1.1723334,0.027036212,-0.9257723,-1.097307,-0.9934752,-0.37871277,-1.3009946,-0.92419076,-0.07137478,-0.32111084
-1.073073,-1.8870434,-1.5717303,-1.2368677,-1.4027232,-1.0185279,-1.7212818,0.4183657,1.3540243,1.9660403,1.5787674,1.6559813,-0.04045551
-0.2488053,0.6205825,-1.2307961,-0.5023115,-0.22654079,-0.77698874,-1.7809452,-1.8147146,-0.54332304,-0.7011775,-0.8213392,-0.41024816,-0.087911256
-0.78427714,-0.37144715,-0.5476355,-0.27289867,0.69150966,-0.18906507,-0.2986808,-0.09927731,-0.48537216,-0.8811292,-0.3292262,-0.31691584,-0.3265888
-0.5884294,-0.8660084,-1.2878306,-1.5822945,-0.08026314,-1.5767851,-1.3384293,0.364022,3.694101,4.264939,2.9742794,1.1532016,-0.8410854
0.78818,1.0192047,-1.4698542,0.25640813,-0.6009855,-0.47793645,-2.3636525,-1.4944311,0.19894406,0.88120055,-0.7499229,-0.030216526,-0.30244777
0.64917606,0.51578575,-1.4922029,-1.0346406,0.31799966,-1.0766677,-1.6822065,-0.98562396,-0.3816139,-1.1970829,-1.0835052,-0.7091708,-0.23154216
-1.933249,-1.4235362,-0.8446746,-1.1798346,-0.8587918,-0.2606689,0.7605139,1.9667982,2.7225015,0.5084955,-1.5020663,-1.8105555,-0.49532828
0.13817054,-0.5540136,-1.6419636,0.81683904,-0.72995806,0.10462286,-1.201161,-0.56937754,-0.72283316,-0.5731519,-1.215803,-0.5604107,-0.78183824
-2.0091937,-1.0925387,-1.4902835,-1.797812,0.11307369,0.5345479,1.4008052,1.5025725,1.1503791,-0.98872685,-1.5820702,0.9398335,2.9311965
0.12622407,-0.070993565,-1.9885217,-1.9711874,-1.7256646,-1.8038663,-2.3380423,-3.3557582,-0.5475967,0.1709331,1.4950585,2.6078346,2.084516
-0.774261,-1.6803163,-1.5115747,-0.7117426,-1.2441258,-1.7763423,-2.521521,-0.41833004,0.058642928,1.4622774,2.719485,2.1433992,1.8420366
0.5953304,0.4276001,-1.0478334,-1.1494014,-0.9584936,-1.6669933,-1.1087502,-0.737261,0.21337299,-0.4940071,-0.2758833,0.16733655,-0.12819844
-0.1652588,-1.2459635,-1.8759295,-0.15952171,-2.2493904,0.74399173,-2.9898968,-1.4964777,-0.022940587,-1.2597117,-2.3098192,-0.52801293,0.30900759
-1.3750908,-2.2125943,-1.2220157,-1.4329371,-2.1675735,-0.26267833,0.4441732,2.5736206,2.9117668,0.6122807,-0.79428285,-2.2404144,-0.12465223
-0.17047594,0.0646226,-0.30596653,-0.70204467,-0.2903912,-1.5563858,-0.94511694,-0.6970198,-0.44054782,-1.3735723,-1.4860951,-1.1384714,-1.1932292
0.61939114,-0.14706697,-1.3978697,-1.5137093,-0.15588011,-1.1687253,-1.533658,-1.3015842,-0.4314888,-1.2986895,-1.0137477,-0.3787965,-0.42202386
